0.01	11.6144	0
0.02	11.6144	0
0.03	11.6144	0
0.04	11.6144	0
0.05	11.6144	0
0.06	11.6144	0
0.07	11.6144	0
0.08	11.6144	0
0.09	11.6144	0
0.1	11.6144	0
0.11	11.6144	0
0.12	11.6144	0
0.13	11.6144	0
0.14	11.6144	0
0.15	11.6144	0
0.16	11.6144	0
0.17	11.6144	0
0.18	11.6144	0
0.19	11.6144	0
0.2	11.6144	0
0.21	11.6144	0
0.22	11.6144	0
0.23	11.6144	0
0.24	11.6144	0
0.25	11.6144	0
0.26	11.6144	0
0.27	11.6144	0
0.28	11.6144	0
0.29	11.6144	0
0.3	11.6144	0
0.31	11.6144	0
0.32	11.6144	0
0.33	11.6144	0
0.34	11.6144	0
0.35	11.6144	0
0.36	11.6144	0
0.37	11.6144	0
0.38	11.6144	0
0.39	11.6144	0
0.4	11.6144	0
0.41	11.6144	0
0.42	11.6144	0
0.43	11.6144	0
0.44	11.6144	0
0.45	11.6144	0
0.46	11.6144	0
0.47	11.6144	0
0.48	11.6144	0
0.49	11.6144	0
0.5	11.6144	0
0.51	11.6144	0
0.52	11.6144	0
0.53	11.6144	0
0.54	11.6144	0
0.55	11.6144	0
0.56	11.6144	0
0.57	11.6144	0
0.58	11.6144	0
0.59	11.6144	0
0.6	11.6144	0
0.61	11.6144	0
0.62	11.6144	0
0.63	11.6144	0
0.64	11.6144	0
0.65	11.6144	0
0.66	11.6144	0
0.67	11.6144	0
0.68	11.6144	0
0.69	11.6144	0
0.7	11.6144	0
0.71	11.6144	0
0.72	11.6144	0
0.73	11.6144	0
0.74	11.6144	0
0.75	11.6144	0
0.76	11.6144	0
0.77	11.6144	0
0.78	11.6144	0
0.79	11.6144	0
0.8	11.6144	0
0.81	11.6144	0
0.82	11.6144	0
0.83	11.6144	0
0.84	11.6144	0
0.85	11.6144	0
0.86	11.6144	0
0.87	11.6144	0
0.88	11.6144	0
0.89	11.6144	0
0.9	11.6144	0
0.91	11.6144	0
0.92	11.6144	0
0.93	11.6144	0
0.94	11.6144	0
0.95	11.6144	0
0.96	11.6144	0
0.97	11.6144	0
0.98	11.6144	0
0.99	11.6144	0
1	11.6144	0
1.01	11.6144	0
1.02	11.6144	0
1.03	11.6144	0
1.04	11.6144	0
1.05	11.6144	0
1.06	11.6144	0
1.07	11.6144	0
1.08	11.6144	0
1.09	11.6144	0
1.1	11.6144	0
1.11	11.6144	0
1.12	11.6144	0
1.13	11.6144	0
1.14	11.6144	0
1.15	11.6144	0
1.16	11.6144	0
1.17	11.6144	0
1.18	11.6144	0
1.19	11.6144	0
1.2	11.6144	0
1.21	11.6144	0
1.22	11.6144	0
1.23	11.6144	0
1.24	11.6144	0
1.25	11.6144	0
1.26	11.6144	0
1.27	11.6144	0
1.28	11.6144	0
1.29	11.6144	0
1.3	11.6144	0
1.31	11.6144	0
1.32	11.6144	0
1.33	11.6144	0
1.34	11.6144	0
1.35	11.6144	0
1.36	11.6144	0
1.37	11.6144	0
1.38	11.6144	0
1.39	11.6144	0
1.4	11.6144	0
1.41	11.6144	0
1.42	11.6144	0
1.43	11.6144	0
1.44	11.6144	0
1.45	11.6144	0
1.46	11.6144	0
1.47	11.6144	0
1.48	11.6144	0
1.49	11.6144	0
1.5	11.6144	0
1.51	11.6144	0
1.52	11.6144	0
1.53	11.6144	6.01402e-15
1.54	11.6144	3.55829e-14
1.55	11.6144	2.23521e-13
1.56	11.6144	6.49013e-13
1.57	11.6144	1.28449e-12
1.58	11.6144	2.02923e-12
1.59	11.6144	2.85916e-12
1.6	11.6144	3.90711e-12
1.61	11.6144	5.41261e-12
1.62	11.6144	7.61024e-12
1.63	11.6144	1.08373e-11
1.64	11.6144	1.56264e-11
1.65	11.6144	2.27114e-11
1.66	11.6144	3.3232e-11
1.67	11.6144	4.87697e-11
1.68	11.6144	7.16906e-11
1.69	11.6144	1.05413e-10
1.7	11.6144	1.54845e-10
1.71	11.6144	2.27138e-10
1.72	11.6144	3.32527e-10
1.73	11.6144	4.85611e-10
1.74	11.6144	7.07418e-10
1.75	11.6144	1.02795e-09
1.76	11.6144	1.48982e-09
1.77	11.6144	2.15334e-09
1.78	11.6144	3.10384e-09
1.79	11.6144	4.46161e-09
1.8	11.6144	6.39558e-09
1.81	11.6144	9.14239e-09
1.82	11.6144	1.30323e-08
1.83	11.6144	1.85252e-08
1.84	11.6144	2.62591e-08
1.85	11.6144	3.71169e-08
1.86	11.6144	5.23158e-08
1.87	11.6144	7.35295e-08
1.88	11.6144	1.03052e-07
1.89	11.6144	1.44015e-07
1.9	11.6144	2.00688e-07
1.91	11.6144	2.78863e-07
1.92	11.6144	3.86377e-07
1.93	11.6144	5.33805e-07
1.94	11.6144	7.35362e-07
1.95	11.6144	1.0101e-06
1.96	11.6144	1.38347e-06
1.97	11.6144	1.88934e-06
1.98	11.6144	2.5727e-06
1.99	11.6144	3.49302e-06
2	11.6144	4.7287e-06
2.01	11.6144	6.38277e-06
2.02	11.6144	8.59016e-06
2.03	11.6144	1.1527e-05
2.04	11.6144	1.54222e-05
2.05	11.6144	2.05727e-05
2.06	11.6144	2.73622e-05
2.07	11.6144	3.62842e-05
2.08	11.6144	4.79724e-05
2.09	11.6144	6.32367e-05
2.1	11.6144	8.31086e-05
2.11	11.6144	0.000108898
2.12	11.6144	0.000142262
2.13	11.6144	0.000185288
2.14	11.6144	0.0002406
2.15	11.6144	0.000311478
2.16	11.6144	0.000402015
2.17	11.6144	0.000517291
2.18	11.6144	0.000663595
2.19	11.6144	0.00084868
2.2	11.6144	0.00108207
2.21	11.6144	0.00137541
2.22	11.6143	0.0017429
2.23	11.6143	0.00220177
2.24	11.6143	0.00277287
2.25	11.6143	0.0034813
2.26	11.6143	0.00435717
2.27	11.6142	0.00543646
2.28	11.6142	0.00676196
2.29	11.6141	0.00838438
2.3	11.6141	0.0103636
2.31	11.614	0.0127698
2.32	11.6139	0.0156853
2.33	11.6138	0.0192059
2.34	11.6137	0.0234425
2.35	11.6135	0.0285234
2.36	11.6133	0.0345957
2.37	11.6131	0.041828
2.38	11.6128	0.0504118
2.39	11.6125	0.0605644
2.4	11.6121	0.0725307
2.41	11.6117	0.0865852
2.42	11.6112	0.103035
2.43	11.6105	0.122219
2.44	11.6098	0.144515
2.45	11.609	0.170336
2.46	11.6081	0.200134
2.47	11.607	0.234399
2.48	11.6057	0.273663
2.49	11.6043	0.318497
2.5	11.6027	0.36951
2.51	11.6008	0.427351
2.52	11.5987	0.492704
2.53	11.5964	0.566288
2.54	11.5937	0.648852
2.55	11.5907	0.741173
2.56	11.5874	0.844051
2.57	11.5838	0.958304
2.58	11.5797	1.08476
2.59	11.5752	1.22427
2.6	11.5702	1.37765
2.61	11.5648	1.54575
2.62	11.5589	1.72939
2.63	11.5524	1.92938
2.64	11.5454	2.14648
2.65	11.5377	2.38144
2.66	11.5295	2.63499
2.67	11.5207	2.90778
2.68	11.5112	3.20043
2.69	11.501	3.51351
2.7	11.4902	3.84754
2.71	11.4786	4.20297
2.72	11.4664	4.58019
2.73	11.4534	4.97953
2.74	11.4397	5.40126
2.75	11.4253	5.84558
2.76	11.4101	6.31263
2.77	11.3942	6.80249
2.78	11.3775	7.31518
2.79	11.3602	7.85066
2.8	11.3421	8.40883
2.81	11.3232	8.98955
2.82	11.3037	9.59263
2.83	11.2835	10.2178
2.84	11.2625	10.8648
2.85	11.2409	11.5334
2.86	11.2187	12.2231
2.87	11.1958	12.9335
2.88	11.1722	13.6644
2.89	11.1481	14.4151
2.9	11.1233	15.1854
2.91	11.098	15.9747
2.92	11.0721	16.7825
2.93	11.0457	17.6084
2.94	11.0187	18.4518
2.95	10.9912	19.3123
2.96	10.9633	20.1893
2.97	10.9349	21.0825
2.98	10.9061	21.9911
2.99	10.8768	22.9149
3	10.8471	23.8532
3.01	10.817	24.8057
3.02	10.7866	25.7718
3.03	10.7558	26.751
3.04	10.7247	27.743
3.05	10.6932	28.7472
3.06	10.6615	29.7633
3.07	10.6294	30.7908
3.08	10.5971	31.8292
3.09	10.5645	32.8783
3.1	10.5317	33.9377
3.11	10.4987	35.0068
3.12	10.4654	36.0855
3.13	10.432	37.1733
3.14	10.3983	38.2699
3.15	10.3645	39.375
3.16	10.3305	40.4882
3.17	10.2964	41.6093
3.18	10.2621	42.738
3.19	10.2277	43.8739
3.2	10.1931	45.0169
3.21	10.1585	46.1667
3.22	10.1237	47.3229
3.23	10.0889	48.4855
3.24	10.0539	49.654
3.25	10.0189	50.8284
3.26	9.98381	52.0085
3.27	9.94864	53.1939
3.28	9.91343	54.3845
3.29	9.87816	55.5801
3.3	9.84284	56.7806
3.31	9.80749	57.9858
3.32	9.7721	59.1955
3.33	9.73669	60.4095
3.34	9.70126	61.6277
3.35	9.66581	62.85
3.36	9.63035	64.0761
3.37	9.59488	65.306
3.38	9.55942	66.5396
3.39	9.52395	67.7767
3.4	9.48849	69.0172
3.41	9.45304	70.2609
3.42	9.41761	71.5079
3.43	9.3822	72.7579
3.44	9.3468	74.0108
3.45	9.31143	75.2666
3.46	9.27609	76.5252
3.47	9.24078	77.7865
3.48	9.20551	79.0504
3.49	9.17027	80.3167
3.5	9.13507	81.5855
3.51	9.09992	82.8567
3.52	9.0648	84.1301
3.53	9.02974	85.4057
3.54	8.99472	86.6835
3.55	8.95976	87.9633
3.56	8.92485	89.2452
3.57	8.88999	90.5289
3.58	8.85519	91.8146
3.59	8.82045	93.1021
3.6	8.78578	94.3913
3.61	8.75116	95.6823
3.62	8.71661	96.9749
3.63	8.68212	98.2692
3.64	8.6477	99.565
3.65	8.61335	100.862
3.66	8.57907	102.161
3.67	8.54486	103.461
3.68	8.51072	104.763
3.69	8.47665	106.066
3.7	8.44266	107.37
3.71	8.40875	108.676
3.72	8.37491	109.982
3.73	8.34115	111.29
3.74	8.30747	112.599
3.75	8.27387	113.91
3.76	8.24035	115.221
3.77	8.20691	116.533
3.78	8.17355	117.847
3.79	8.14028	119.161
3.8	8.10709	120.476
3.81	8.07398	121.793
3.82	8.04096	123.11
3.83	8.00802	124.428
3.84	7.97517	125.747
3.85	7.94241	127.067
3.86	7.90974	128.387
3.87	7.87715	129.708
3.88	7.84465	131.03
3.89	7.81225	132.353
3.9	7.77993	133.677
3.91	7.7477	135.001
3.92	7.71556	136.326
3.93	7.68352	137.651
3.94	7.65156	138.977
3.95	7.6197	140.304
3.96	7.58793	141.631
3.97	7.55625	142.959
3.98	7.52467	144.287
3.99	7.49318	145.615
4	7.46178	146.945
4.01	7.43048	148.274
4.02	7.39927	149.604
4.03	7.36816	150.935
4.04	7.33714	152.266
4.05	7.30622	153.597
4.06	7.2754	154.928
4.07	7.24467	156.26
4.08	7.21404	157.593
4.09	7.1835	158.925
4.1	7.15306	160.258
4.11	7.12272	161.591
4.12	7.09248	162.924
4.13	7.06233	164.257
4.14	7.03229	165.591
4.15	7.00234	166.925
4.16	6.97249	168.258
4.17	6.94274	169.592
4.18	6.91309	170.926
4.19	6.88354	172.261
4.2	6.85409	173.595
4.21	6.82474	174.929
4.22	6.7955	176.263
4.23	6.76635	177.597
4.24	6.7373	178.931
4.25	6.70836	180.265
4.26	6.67952	181.599
4.27	6.65078	182.932
4.28	6.62214	184.266
4.29	6.5936	185.599
4.3	6.56517	186.932
4.31	6.53685	188.264
4.32	6.50862	189.597
4.33	6.48051	190.929
4.34	6.45249	192.26
4.35	6.42459	193.592
4.36	6.39679	194.922
4.37	6.36909	196.252
4.38	6.34151	197.582
4.39	6.31403	198.911
4.4	6.28666	200.239
4.41	6.2594	201.567
4.42	6.23224	202.894
4.43	6.2052	204.22
4.44	6.17827	205.545
4.45	6.15146	206.87
4.46	6.12475	208.193
4.47	6.09816	209.515
4.48	6.07168	210.837
4.49	6.04532	212.157
4.5	6.01908	213.475
4.51	5.99295	214.793
4.52	5.96694	216.109
4.53	5.94105	217.423
4.54	5.91529	218.736
4.55	5.88965	220.047
4.56	5.86413	221.356
4.57	5.83874	222.663
4.58	5.81347	223.968
4.59	5.78834	225.271
4.6	5.76333	226.572
4.61	5.73846	227.87
4.62	5.71373	229.165
4.63	5.68914	230.458
4.64	5.66468	231.748
4.65	5.64037	233.034
4.66	5.61621	234.317
4.67	5.59219	235.597
4.68	5.56833	236.873
4.69	5.54462	238.145
4.7	5.52108	239.412
4.71	5.49769	240.675
4.72	5.47448	241.933
4.73	5.45144	243.186
4.74	5.42857	244.434
4.75	5.40589	245.675
4.76	5.3834	246.911
4.77	5.3611	248.14
4.78	5.339	249.362
4.79	5.31711	250.576
4.8	5.29544	251.782
4.81	5.27398	252.98
4.82	5.25276	254.169
4.83	5.23178	255.348
4.84	5.21105	256.517
4.85	5.19057	257.675
4.86	5.17036	258.821
4.87	5.15044	259.955
4.88	5.1308	261.075
4.89	5.11148	262.182
4.9	5.09247	263.273
4.91	5.07379	264.349
4.92	5.05545	265.408
4.93	5.03748	266.448
4.94	5.01989	267.47
4.95	5.00269	268.472
4.96	4.9859	269.452
4.97	4.96953	270.41
4.98	4.95362	271.344
4.99	4.93816	272.254
5	4.92319	273.137
5.01	4.90871	273.993
5.02	4.89475	274.82
5.03	4.88132	275.617
5.04	4.86844	276.383
5.05	4.85613	277.117
5.06	4.84438	277.818
5.07	4.83323	278.485
5.08	4.82267	279.118
5.09	4.81272	279.715
5.1	4.80337	280.276
5.11	4.79463	280.801
5.12	4.7865	281.29
5.13	4.77897	281.744
5.14	4.77204	282.161
5.15	4.76568	282.544
5.16	4.75989	282.893
5.17	4.75464	283.209
5.18	4.74991	283.494
5.19	4.74568	283.748
5.2	4.74192	283.974
5.21	4.7386	284.172
5.22	4.73568	284.346
5.23	4.73314	284.497
5.24	4.73095	284.627
5.25	4.72906	284.738
5.26	4.72745	284.832
5.27	4.72609	284.911
5.28	4.72494	284.976
5.29	4.72399	285.03
5.3	4.7232	285.073
5.31	4.72255	285.108
5.32	4.72202	285.135
5.33	4.72158	285.156
5.34	4.72123	285.172
5.35	4.72095	285.184
5.36	4.72072	285.193
5.37	4.72054	285.198
5.38	4.72039	285.202
5.39	4.72027	285.203
5.4	4.72016	285.204
5.41	4.72008	285.203
5.42	4.72	285.202
5.43	4.71993	285.2
5.44	4.71986	285.198
5.45	4.7198	285.196
5.46	4.71973	285.193
5.47	4.71967	285.19
5.48	4.7196	285.188
5.49	4.71953	285.185
5.5	4.71946	285.183
5.51	4.71939	285.18
5.52	4.71931	285.178
5.53	4.71923	285.176
5.54	4.71915	285.174
5.55	4.71906	285.172
5.56	4.71897	285.17
5.57	4.71887	285.168
5.58	4.71877	285.167
5.59	4.71867	285.165
5.6	4.71856	285.164
5.61	4.71845	285.162
5.62	4.71834	285.161
5.63	4.71823	285.16
5.64	4.71811	285.158
5.65	4.71798	285.157
5.66	4.71785	285.156
5.67	4.71772	285.155
5.68	4.71759	285.154
5.69	4.71745	285.153
5.7	4.71731	285.152
5.71	4.71717	285.152
5.72	4.71702	285.151
5.73	4.71687	285.15
5.74	4.71671	285.149
5.75	4.71655	285.149
5.76	4.71639	285.148
5.77	4.71622	285.148
5.78	4.71605	285.147
5.79	4.71587	285.146
5.8	4.71569	285.146
5.81	4.71551	285.145
5.82	4.71532	285.145
5.83	4.71513	285.145
5.84	4.71493	285.144
5.85	4.71473	285.144
5.86	4.71452	285.143
5.87	4.71431	285.143
5.88	4.71409	285.143
5.89	4.71387	285.142
5.9	4.71364	285.142
5.91	4.7134	285.142
5.92	4.71316	285.142
5.93	4.71292	285.141
5.94	4.71266	285.141
5.95	4.7124	285.141
5.96	4.71214	285.141
5.97	4.71187	285.141
5.98	4.71158	285.14
5.99	4.7113	285.14
6	4.711	285.14
6.01	4.71069	285.14
6.02	4.71038	285.14
6.03	4.71006	285.14
6.04	4.70973	285.14
6.05	4.70938	285.14
6.06	4.70903	285.14
6.07	4.70867	285.14
6.08	4.70829	285.14
6.09	4.7079	285.139
6.1	4.7075	285.139
6.11	4.70709	285.139
6.12	4.70666	285.14
6.13	4.70622	285.14
6.14	4.70576	285.14
6.15	4.70528	285.14
6.16	4.70478	285.14
6.17	4.70427	285.14
6.18	4.70373	285.14
6.19	4.70317	285.14
6.2	4.70258	285.14
6.21	4.70196	285.141
6.22	4.70131	285.141
6.23	4.70063	285.141
6.24	4.6999	285.142
6.25	4.69913	285.142
6.26	4.6983	285.143
6.27	4.69741	285.143
6.28	4.69644	285.144
6.29	4.69539	285.145
6.3	4.69423	285.146
6.31	4.69295	285.148
6.32	4.69153	285.149
6.33	4.68993	285.151
6.34	4.68813	285.154
6.35	4.68607	285.157
6.36	4.68373	285.16
6.37	4.68103	285.164
6.38	4.67792	285.169
6.39	4.67432	285.175
6.4	4.67016	285.182
6.41	4.66532	285.19
6.42	4.65971	285.199
6.43	4.65321	285.21
6.44	4.64567	285.222
6.45	4.63697	285.236
6.46	4.62695	285.252
6.47	4.61544	285.27
6.48	4.60227	285.291
6.49	4.58727	285.313
6.5	4.57025	285.338
6.51	4.55105	285.366
6.52	4.52947	285.396
6.53	4.50536	285.429
6.54	4.47858	285.464
6.55	4.44897	285.501
6.56	4.41644	285.541
6.57	4.38091	285.584
6.58	4.34232	285.628
6.59	4.30066	285.674
6.6	4.25595	285.721
6.61	4.20826	285.77
6.62	4.15769	285.819
6.63	4.1044	285.868
6.64	4.04856	285.917
6.65	3.9904	285.966
6.66	3.93018	286.013
6.67	3.86819	286.059
6.68	3.80475	286.102
6.69	3.74019	286.143
6.7	3.67484	286.18
6.71	3.60908	286.213
6.72	3.54323	286.243
6.73	3.47766	286.267
6.74	3.4127	286.286
6.75	3.34866	286.3
6.76	3.28585	286.309
6.77	3.22453	286.312
6.78	3.16495	286.309
6.79	3.10732	286.3
6.8	3.05183	286.285
6.81	2.99864	286.265
6.82	2.94787	286.24
6.83	2.89961	286.21
6.84	2.85392	286.175
6.85	2.81085	286.137
6.86	2.77041	286.095
6.87	2.73259	286.05
6.88	2.69735	286.003
6.89	2.66464	285.954
6.9	2.6344	285.904
6.91	2.60655	285.854
6.92	2.581	285.803
6.93	2.55765	285.753
6.94	2.53638	285.704
6.95	2.51709	285.656
6.96	2.49966	285.61
6.97	2.48396	285.566
6.98	2.46989	285.524
6.99	2.45732	285.485
7	2.44613	285.448
7.01	2.43622	285.414
7.02	2.42747	285.382
7.03	2.41977	285.353
7.04	2.41303	285.326
7.05	2.40715	285.302
7.06	2.40204	285.28
7.07	2.39763	285.261
7.08	2.39382	285.243
7.09	2.39056	285.228
7.1	2.38778	285.214
7.11	2.38541	285.202
7.12	2.38341	285.192
7.13	2.38172	285.183
7.14	2.38031	285.175
7.15	2.37913	285.168
7.16	2.37815	285.163
7.17	2.37734	285.158
7.18	2.37668	285.154
7.19	2.37614	285.15
7.2	2.3757	285.147
7.21	2.37535	285.145
7.22	2.37507	285.143
7.23	2.37485	285.141
7.24	2.37467	285.14
7.25	2.37454	285.139
7.26	2.37444	285.138
7.27	2.37436	285.138
7.28	2.3743	285.137
7.29	2.37426	285.137
7.3	2.37424	285.136
7.31	2.37422	285.136
7.32	2.37421	285.136
7.33	2.37421	285.136
7.34	2.37421	285.136
7.35	2.37421	285.136
7.36	2.37422	285.136
7.37	2.37423	285.136
7.38	2.37424	285.136
7.39	2.37425	285.136
7.4	2.37426	285.136
7.41	2.37427	285.136
7.42	2.37428	285.136
7.43	2.37429	285.136
7.44	2.3743	285.137
7.45	2.37432	285.137
7.46	2.37432	285.137
7.47	2.37433	285.137
7.48	2.37434	285.137
7.49	2.37435	285.137
7.5	2.37436	285.137
7.51	2.37437	285.137
7.52	2.37437	285.137
7.53	2.37438	285.137
7.54	2.37439	285.138
7.55	2.37439	285.138
7.56	2.3744	285.138
7.57	2.37441	285.138
7.58	2.37441	285.138
7.59	2.37442	285.138
7.6	2.37442	285.138
7.61	2.37443	285.138
7.62	2.37443	285.138
7.63	2.37444	285.139
7.64	2.37444	285.139
7.65	2.37444	285.139
7.66	2.37445	285.139
7.67	2.37445	285.139
7.68	2.37446	285.139
7.69	2.37446	285.139
7.7	2.37446	285.139
7.71	2.37447	285.14
7.72	2.37447	285.14
7.73	2.37447	285.14
7.74	2.37447	285.14
7.75	2.37448	285.14
7.76	2.37448	285.14
7.77	2.37448	285.14
7.78	2.37449	285.14
7.79	2.37449	285.141
7.8	2.37449	285.141
7.81	2.37449	285.141
7.82	2.3745	285.141
7.83	2.3745	285.141
7.84	2.3745	285.141
7.85	2.3745	285.141
7.86	2.3745	285.142
7.87	2.37451	285.142
7.88	2.37451	285.142
7.89	2.37451	285.142
7.9	2.37451	285.142
7.91	2.37452	285.142
7.92	2.37452	285.143
7.93	2.37452	285.143
7.94	2.37452	285.143
7.95	2.37452	285.143
7.96	2.37452	285.143
7.97	2.37453	285.143
7.98	2.37453	285.144
7.99	2.37453	285.144
8	2.37453	285.144
8.01	2.37453	285.144
8.02	2.37454	285.144
8.03	2.37454	285.145
8.04	2.37454	285.145
8.05	2.37454	285.145
8.06	2.37454	285.145
8.07	2.37455	285.145
8.08	2.37455	285.146
8.09	2.37455	285.146
8.1	2.37455	285.146
8.11	2.37455	285.146
8.12	2.37455	285.146
8.13	2.37456	285.147
8.14	2.37456	285.147
8.15	2.37456	285.147
8.16	2.37456	285.146
8.17	2.37455	285.146
8.18	2.37455	285.145
8.19	2.37454	285.144
8.2	2.37452	285.141
8.21	2.3745	285.137
8.22	2.37446	285.131
8.23	2.37439	285.12
8.24	2.37428	285.104
