0.52	11.6144	0.000208885	2.5e+06
0.53	11.6144	0.000209006	2.5e+06
0.54	11.6144	0.000209141	2.5e+06
0.55	11.6144	0.000209292	2.5e+06
0.56	11.6144	0.00020946	2.5e+06
0.57	11.6144	0.000209648	2.5e+06
0.58	11.6144	0.000209858	2.5e+06
0.59	11.6144	0.000210093	2.5e+06
0.6	11.6144	0.000210356	2.5e+06
0.61	11.6144	0.00021065	2.5e+06
0.62	11.6144	0.00021098	2.5e+06
0.63	11.6144	0.00021135	2.5e+06
0.64	11.6144	0.000211765	2.5e+06
0.65	11.6144	0.00021223	2.5e+06
0.66	11.6144	0.000212752	2.5e+06
0.67	11.6144	0.000213338	2.5e+06
0.68	11.6144	0.000213995	2.5e+06
0.69	11.6144	0.000214733	2.5e+06
0.7	11.6144	0.00021556	2.5e+06
0.71	11.6144	0.00021649	2.5e+06
0.72	11.6144	0.000217532	2.5e+06
0.73	11.6144	0.000218702	2.5e+06
0.74	11.6144	0.000220015	2.5e+06
0.75	11.6144	0.000221488	2.5e+06
0.76	11.6144	0.000223141	2.5e+06
0.77	11.6144	0.000224995	2.5e+06
0.78	11.6144	0.000227073	2.5e+06
0.79	11.6144	0.000229404	2.5e+06
0.8	11.6144	0.000232018	2.5e+06
0.81	11.6144	0.000234947	2.5e+06
0.82	11.6144	0.000238229	2.5e+06
0.83	11.6144	0.000241907	2.5e+06
0.84	11.6144	0.000246026	2.5e+06
0.85	11.6144	0.000250639	2.5e+06
0.86	11.6144	0.000255804	2.5e+06
0.87	11.6144	0.000261585	2.5e+06
0.88	11.6144	0.000268053	2.5e+06
0.89	11.6144	0.00027529	2.5e+06
0.9	11.6144	0.000283383	2.5e+06
0.91	11.6144	0.000292433	2.5e+06
0.92	11.6144	0.000302548	2.5e+06
0.93	11.6144	0.000313851	2.5e+06
0.94	11.6144	0.000326479	2.5e+06
0.95	11.6144	0.000340582	2.5e+06
0.96	11.6144	0.000356327	2.5e+06
0.97	11.6144	0.0003739	2.5e+06
0.98	11.6144	0.000393509	2.5e+06
0.99	11.6144	0.000415383	2.5e+06
1	11.6144	0.000439775	2.5e+06
1.01	11.6144	0.000466966	2.5e+06
1.02	11.6144	0.000497268	2.5e+06
1.03	11.6144	0.000531027	2.5e+06
1.04	11.6144	0.000568625	2.5e+06
1.05	11.6144	0.000610485	2.5e+06
1.06	11.6144	0.000657074	2.5e+06
1.07	11.6144	0.000708911	2.5e+06
1.08	11.6144	0.000766567	2.5e+06
1.09	11.6144	0.000830674	2.5e+06
1.1	11.6144	0.000901931	2.5e+06
1.11	11.6144	0.000981107	2.5e+06
1.12	11.6144	0.00106906	2.5e+06
1.13	11.6144	0.00116671	2.5e+06
1.14	11.6144	0.00127511	2.5e+06
1.15	11.6144	0.0013954	2.5e+06
1.16	11.6144	0.00152882	2.5e+06
1.17	11.6144	0.00167677	2.5e+06
1.18	11.6144	0.00184077	2.5e+06
1.19	11.6144	0.0020225	2.5e+06
1.2	11.6144	0.00222379	2.5e+06
1.21	11.6144	0.00244669	2.5e+06
1.22	11.6144	0.00269341	2.5e+06
1.23	11.6144	0.00296641	2.5e+06
1.24	11.6144	0.00326838	2.5e+06
1.25	11.6144	0.00360226	2.5e+06
1.26	11.6144	0.0039713	2.5e+06
1.27	11.6144	0.00437905	2.5e+06
1.28	11.6144	0.0048294	2.5e+06
1.29	11.6144	0.0053266	2.5e+06
1.3	11.6144	0.00587535	2.49999e+06
1.31	11.6144	0.00648075	2.49999e+06
1.32	11.6144	0.00714839	2.49999e+06
1.33	11.6144	0.00788441	2.49999e+06
1.34	11.6144	0.00869548	2.49999e+06
1.35	11.6144	0.00958892	2.49999e+06
1.36	11.6144	0.0105727	2.49999e+06
1.37	11.6144	0.0116556	2.49999e+06
1.38	11.6144	0.012847	2.49999e+06
1.39	11.6144	0.0141574	2.49999e+06
1.4	11.6144	0.0155981	2.49999e+06
1.41	11.6144	0.0171813	2.49999e+06
1.42	11.6143	0.0189204	2.49998e+06
1.43	11.6143	0.0208302	2.49998e+06
1.44	11.6143	0.0229265	2.49998e+06
1.45	11.6143	0.0252265	2.49998e+06
1.46	11.6143	0.0277489	2.49998e+06
1.47	11.6143	0.0305143	2.49997e+06
1.48	11.6143	0.0335447	2.49997e+06
1.49	11.6143	0.0368641	2.49997e+06
1.5	11.6143	0.0404986	2.49997e+06
1.51	11.6143	0.0444764	2.49996e+06
1.52	11.6143	0.0488282	2.49996e+06
1.53	11.6143	0.0535869	2.49995e+06
1.54	11.6142	0.0587884	2.49995e+06
1.55	11.6142	0.0644715	2.49994e+06
1.56	11.6142	0.0706781	2.49994e+06
1.57	11.6142	0.0774535	2.49993e+06
1.58	11.6142	0.0848466	2.49993e+06
1.59	11.6141	0.0929099	2.49992e+06
1.6	11.6141	0.1017	2.49991e+06
1.61	11.6141	0.11128	2.4999e+06
1.62	11.6141	0.121713	2.49989e+06
1.63	11.614	0.133073	2.49989e+06
1.64	11.614	0.145435	2.49987e+06
1.65	11.614	0.158881	2.49986e+06
1.66	11.6139	0.1735	2.49985e+06
1.67	11.6139	0.189387	2.49984e+06
1.68	11.6138	0.206644	2.49982e+06
1.69	11.6138	0.22538	2.49981e+06
1.7	11.6137	0.245713	2.49979e+06
1.71	11.6137	0.267767	2.49977e+06
1.72	11.6136	0.291677	2.49975e+06
1.73	11.6135	0.317588	2.49973e+06
1.74	11.6134	0.345652	2.4997e+06
1.75	11.6133	0.376034	2.49968e+06
1.76	11.6133	0.40891	2.49965e+06
1.77	11.6132	0.444466	2.49962e+06
1.78	11.6131	0.482902	2.49958e+06
1.79	11.6129	0.524431	2.49955e+06
1.8	11.6128	0.56928	2.49951e+06
1.81	11.6127	0.617689	2.49947e+06
1.82	11.6125	0.669914	2.49942e+06
1.83	11.6124	0.726228	2.49937e+06
1.84	11.6122	0.786918	2.49932e+06
1.85	11.612	0.852292	2.49926e+06
1.86	11.6118	0.922674	2.4992e+06
1.87	11.6116	0.998409	2.49914e+06
1.88	11.6114	1.07986	2.49907e+06
1.89	11.6111	1.16742	2.49899e+06
1.9	11.6109	1.26148	2.49891e+06
1.91	11.6106	1.36248	2.49882e+06
1.92	11.6103	1.47088	2.49873e+06
1.93	11.6099	1.58715	2.49863e+06
1.94	11.6096	1.7118	2.49852e+06
1.95	11.6092	1.84535	2.49841e+06
1.96	11.6088	1.98836	2.49828e+06
1.97	11.6084	2.14142	2.49815e+06
1.98	11.6079	2.30515	2.49801e+06
1.99	11.6074	2.48019	2.49786e+06
2	11.6069	2.66721	2.4977e+06
2.01	11.6063	2.86692	2.49752e+06
2.02	11.6057	3.08007	2.49734e+06
2.03	11.6051	3.30743	2.49714e+06
2.04	11.6044	3.5498	2.49693e+06
2.05	11.6037	3.80804	2.49671e+06
2.06	11.6029	4.08301	2.49647e+06
2.07	11.6021	4.37562	2.49622e+06
2.08	11.6012	4.68684	2.49595e+06
2.09	11.6003	5.01765	2.49566e+06
2.1	11.5993	5.36907	2.49536e+06
2.11	11.5982	5.74218	2.49504e+06
2.12	11.5971	6.13806	2.4947e+06
2.13	11.5959	6.55786	2.49433e+06
2.14	11.5947	7.00276	2.49395e+06
2.15	11.5933	7.47397	2.49354e+06
2.16	11.5919	7.97275	2.49311e+06
2.17	11.5904	8.50039	2.49265e+06
2.18	11.5889	9.05822	2.49217e+06
2.19	11.5872	9.64761	2.49166e+06
2.2	11.5854	10.27	2.49112e+06
2.21	11.5836	10.9267	2.49055e+06
2.22	11.5816	11.6193	2.48995e+06
2.23	11.5795	12.3493	2.48932e+06
2.24	11.5773	13.1182	2.48865e+06
2.25	11.575	13.9277	2.48795e+06
2.26	11.5726	14.7792	2.48722e+06
2.27	11.5701	15.6744	2.48644e+06
2.28	11.5674	16.615	2.48563e+06
2.29	11.5646	17.6027	2.48477e+06
2.3	11.5616	18.6391	2.48387e+06
2.31	11.5585	19.7261	2.48293e+06
2.32	11.5553	20.8653	2.48194e+06
2.33	11.5519	22.0584	2.48091e+06
2.34	11.5483	23.3074	2.47983e+06
2.35	11.5446	24.6139	2.47869e+06
2.36	11.5407	25.9798	2.47751e+06
2.37	11.5366	27.4068	2.47627e+06
2.38	11.5323	28.8967	2.47498e+06
2.39	11.5279	30.4515	2.47363e+06
2.4	11.5232	32.0727	2.47222e+06
2.41	11.5184	33.7623	2.47075e+06
2.42	11.5133	35.522	2.46922e+06
2.43	11.5081	37.3535	2.46763e+06
2.44	11.5026	39.2587	2.46598e+06
2.45	11.4969	41.2393	2.46426e+06
2.46	11.491	43.2969	2.46247e+06
2.47	11.4848	45.4332	2.46061e+06
2.48	11.4784	47.6499	2.45868e+06
2.49	11.4718	49.9486	2.45668e+06
2.5	11.4649	52.3308	2.45461e+06
2.51	11.4577	54.7981	2.45246e+06
2.52	11.4503	57.352	2.45024e+06
2.53	11.4427	59.9939	2.44794e+06
2.54	11.4347	62.7252	2.44556e+06
2.55	11.4265	65.5473	2.4431e+06
2.56	11.4181	68.4614	2.44056e+06
2.57	11.4093	71.4687	2.43793e+06
2.58	11.4002	74.5703	2.43523e+06
2.59	11.3909	77.7674	2.43244e+06
2.6	11.3813	81.061	2.42956e+06
2.61	11.3713	84.4521	2.4266e+06
2.62	11.3611	87.9415	2.42355e+06
2.63	11.3506	91.5301	2.42041e+06
2.64	11.3397	95.2185	2.41718e+06
2.65	11.3286	99.0073	2.41387e+06
2.66	11.3171	102.897	2.41046e+06
2.67	11.3053	106.889	2.40697e+06
2.68	11.2932	110.982	2.40338e+06
2.69	11.2808	115.178	2.3997e+06
2.7	11.268	119.476	2.39593e+06
2.71	11.2549	123.877	2.39206e+06
2.72	11.2415	128.38	2.38811e+06
2.73	11.2278	132.987	2.38406e+06
2.74	11.2137	137.696	2.37992e+06
2.75	11.1993	142.507	2.37568e+06
2.76	11.1845	147.421	2.37136e+06
2.77	11.1695	152.436	2.36694e+06
2.78	11.1541	157.553	2.36243e+06
2.79	11.1383	162.771	2.35782e+06
2.8	11.1222	168.088	2.35313e+06
2.81	11.1058	173.506	2.34834e+06
2.82	11.0891	179.022	2.34346e+06
2.83	11.072	184.637	2.33849e+06
2.84	11.0546	190.348	2.33344e+06
2.85	11.0368	196.155	2.32829e+06
2.86	11.0187	202.058	2.32305e+06
2.87	11.0003	208.054	2.31773e+06
2.88	10.9816	214.143	2.31232e+06
2.89	10.9625	220.324	2.30682e+06
2.9	10.9431	226.594	2.30124e+06
2.91	10.9234	232.954	2.29558e+06
2.92	10.9034	239.4	2.28983e+06
2.93	10.883	245.933	2.284e+06
2.94	10.8623	252.55	2.27809e+06
2.95	10.8413	259.249	2.27209e+06
2.96	10.82	266.029	2.26602e+06
2.97	10.7984	272.889	2.25987e+06
2.98	10.7765	279.826	2.25365e+06
2.99	10.7543	286.839	2.24735e+06
3	10.7318	293.925	2.24098e+06
3.01	10.7089	301.084	2.23453e+06
3.02	10.6858	308.313	2.22802e+06
3.03	10.6624	315.61	2.22143e+06
3.04	10.6388	322.974	2.21478e+06
3.05	10.6148	330.401	2.20806e+06
3.06	10.5906	337.891	2.20128e+06
3.07	10.566	345.441	2.19443e+06
3.08	10.5413	353.05	2.18752e+06
3.09	10.5162	360.714	2.18055e+06
3.1	10.4909	368.433	2.17352e+06
3.11	10.4653	376.203	2.16644e+06
3.12	10.4395	384.024	2.1593e+06
3.13	10.4134	391.892	2.1521e+06
3.14	10.3871	399.806	2.14485e+06
3.15	10.3606	407.763	2.13755e+06
3.16	10.3338	415.762	2.1302e+06
3.17	10.3067	423.8	2.12281e+06
3.18	10.2795	431.876	2.11537e+06
3.19	10.252	439.986	2.10788e+06
3.2	10.2243	448.13	2.10035e+06
3.21	10.1964	456.304	2.09278e+06
3.22	10.1683	464.507	2.08517e+06
3.23	10.14	472.737	2.07752e+06
3.24	10.1115	480.992	2.06983e+06
3.25	10.0828	489.269	2.06211e+06
3.26	10.0539	497.567	2.05436e+06
3.27	10.0248	505.884	2.04657e+06
3.28	9.99551	514.217	2.03875e+06
3.29	9.96607	522.565	2.0309e+06
3.3	9.93645	530.925	2.02303e+06
3.31	9.90666	539.297	2.01513e+06
3.32	9.87671	547.677	2.00721e+06
3.33	9.8466	556.064	1.99926e+06
3.34	9.81633	564.455	1.99129e+06
3.35	9.78592	572.85	1.9833e+06
3.36	9.75536	581.247	1.97529e+06
3.37	9.72465	589.643	1.96727e+06
3.38	9.69381	598.036	1.95922e+06
3.39	9.66284	606.426	1.95117e+06
3.4	9.63174	614.81	1.9431e+06
3.41	9.60051	623.187	1.93501e+06
3.42	9.56916	631.554	1.92692e+06
3.43	9.5377	639.91	1.91882e+06
3.44	9.50612	648.255	1.91071e+06
3.45	9.47443	656.585	1.90259e+06
3.46	9.44264	664.9	1.89446e+06
3.47	9.41075	673.198	1.88633e+06
3.48	9.37876	681.477	1.8782e+06
3.49	9.34668	689.736	1.87007e+06
3.5	9.31452	697.974	1.86193e+06
3.51	9.28226	706.188	1.85379e+06
3.52	9.24993	714.379	1.84566e+06
3.53	9.21751	722.543	1.83752e+06
3.54	9.18503	730.681	1.82939e+06
3.55	9.15247	738.79	1.82126e+06
3.56	9.11984	746.87	1.81314e+06
3.57	9.08715	754.919	1.80502e+06
3.58	9.0544	762.936	1.79691e+06
3.59	9.0216	770.92	1.78881e+06
3.6	8.98874	778.869	1.78072e+06
3.61	8.95582	786.783	1.77264e+06
3.62	8.92287	794.659	1.76456e+06
3.63	8.88986	802.499	1.7565e+06
3.64	8.85682	810.299	1.74845e+06
3.65	8.82374	818.06	1.74041e+06
3.66	8.79063	825.779	1.73239e+06
3.67	8.75748	833.457	1.72438e+06
3.68	8.7243	841.092	1.71639e+06
3.69	8.6911	848.684	1.70841e+06
3.7	8.65788	856.231	1.70045e+06
3.71	8.62464	863.732	1.6925e+06
3.72	8.59137	871.187	1.68458e+06
3.73	8.5581	878.595	1.67667e+06
3.74	8.52481	885.956	1.66878e+06
3.75	8.49151	893.267	1.66092e+06
3.76	8.45821	900.529	1.65307e+06
3.77	8.4249	907.741	1.64524e+06
3.78	8.39159	914.901	1.63744e+06
3.79	8.35828	922.011	1.62966e+06
3.8	8.32497	929.068	1.6219e+06
3.81	8.29167	936.072	1.61416e+06
3.82	8.25838	943.023	1.60645e+06
3.83	8.22509	949.919	1.59876e+06
3.84	8.19182	956.761	1.5911e+06
3.85	8.15857	963.548	1.58346e+06
3.86	8.12533	970.279	1.57584e+06
3.87	8.09211	976.954	1.56826e+06
3.88	8.05891	983.572	1.5607e+06
3.89	8.02573	990.132	1.55316e+06
3.9	7.99258	996.636	1.54566e+06
3.91	7.95946	1003.08	1.53818e+06
3.92	7.92636	1009.47	1.53073e+06
3.93	7.8933	1015.79	1.52331e+06
3.94	7.86027	1022.06	1.51592e+06
3.95	7.82727	1028.27	1.50855e+06
3.96	7.79431	1034.42	1.50122e+06
3.97	7.76139	1040.51	1.49391e+06
3.98	7.72851	1046.54	1.48664e+06
3.99	7.69568	1052.5	1.47939e+06
4	7.66288	1058.41	1.47218e+06
4.01	7.63013	1064.25	1.465e+06
4.02	7.59743	1070.03	1.45784e+06
4.03	7.56478	1075.75	1.45072e+06
4.04	7.53218	1081.41	1.44363e+06
4.05	7.49963	1087.01	1.43658e+06
4.06	7.46713	1092.54	1.42955e+06
4.07	7.43469	1098.01	1.42256e+06
4.08	7.40231	1103.41	1.4156e+06
4.09	7.36999	1108.76	1.40867e+06
4.1	7.33772	1114.04	1.40177e+06
4.11	7.30552	1119.26	1.39491e+06
4.12	7.27338	1124.41	1.38808e+06
4.13	7.2413	1129.5	1.38129e+06
4.14	7.20929	1134.52	1.37452e+06
4.15	7.17734	1139.49	1.36779e+06
4.16	7.14547	1144.39	1.3611e+06
4.17	7.11366	1149.22	1.35444e+06
4.18	7.08193	1153.99	1.34781e+06
4.19	7.05027	1158.7	1.34122e+06
4.2	7.01868	1163.34	1.33466e+06
4.21	6.98717	1167.92	1.32813e+06
4.22	6.95574	1172.43	1.32164e+06
4.23	6.92438	1176.88	1.31519e+06
4.24	6.89311	1181.27	1.30876e+06
4.25	6.86191	1185.59	1.30238e+06
4.26	6.8308	1189.85	1.29603e+06
4.27	6.79977	1194.05	1.28971e+06
4.28	6.76882	1198.18	1.28343e+06
4.29	6.73796	1202.25	1.27718e+06
4.3	6.70719	1206.25	1.27097e+06
4.31	6.67651	1210.19	1.2648e+06
4.32	6.64592	1214.07	1.25866e+06
4.33	6.61542	1217.88	1.25255e+06
4.34	6.58501	1221.63	1.24648e+06
4.35	6.5547	1225.31	1.24045e+06
4.36	6.52448	1228.94	1.23445e+06
4.37	6.49436	1232.5	1.22849e+06
4.38	6.46434	1236	1.22256e+06
4.39	6.43441	1239.43	1.21667e+06
4.4	6.40459	1242.8	1.21082e+06
4.41	6.37488	1246.11	1.205e+06
4.42	6.34526	1249.36	1.19922e+06
4.43	6.31576	1252.55	1.19347e+06
4.44	6.28636	1255.67	1.18777e+06
4.45	6.25707	1258.74	1.18209e+06
4.46	6.22789	1261.74	1.17646e+06
4.47	6.19883	1264.68	1.17086e+06
4.48	6.16988	1267.56	1.1653e+06
4.49	6.14104	1270.37	1.15978e+06
4.5	6.11233	1273.13	1.15429e+06
4.51	6.08373	1275.83	1.14884e+06
4.52	6.05526	1278.47	1.14343e+06
4.53	6.02691	1281.04	1.13806e+06
4.54	5.99869	1283.56	1.13272e+06
4.55	5.9706	1286.02	1.12742e+06
4.56	5.94264	1288.42	1.12216e+06
4.57	5.91481	1290.76	1.11694e+06
4.58	5.88712	1293.04	1.11176e+06
4.59	5.85957	1295.27	1.10662e+06
4.6	5.83216	1297.43	1.10152e+06
4.61	5.8049	1299.54	1.09645e+06
4.62	5.77778	1301.59	1.09143e+06
4.63	5.75082	1303.59	1.08645e+06
4.64	5.72401	1305.53	1.08151e+06
4.65	5.69736	1307.41	1.07661e+06
4.66	5.67087	1309.23	1.07175e+06
4.67	5.64455	1311.01	1.06693e+06
4.68	5.6184	1312.72	1.06216e+06
4.69	5.59243	1314.38	1.05743e+06
4.7	5.56663	1315.99	1.05274e+06
4.71	5.54103	1317.54	1.0481e+06
4.72	5.51561	1319.04	1.04351e+06
4.73	5.49039	1320.49	1.03896e+06
4.74	5.46537	1321.88	1.03446e+06
4.75	5.44056	1323.22	1.03e+06
4.76	5.41596	1324.51	1.0256e+06
4.77	5.39159	1325.75	1.02124e+06
4.78	5.36745	1326.94	1.01693e+06
4.79	5.34355	1328.08	1.01268e+06
4.8	5.31989	1329.17	1.00848e+06
4.81	5.2965	1330.21	1.00433e+06
4.82	5.27336	1331.21	1.00024e+06
4.83	5.25051	1332.15	996210
4.84	5.22794	1333.05	992236
4.85	5.20567	1333.91	988323
4.86	5.18371	1334.71	984472
4.87	5.16207	1335.48	980685
4.88	5.14077	1336.2	976965
4.89	5.11982	1336.88	973313
4.9	5.09924	1337.52	969731
4.91	5.07904	1338.11	966223
4.92	5.05923	1338.67	962789
4.93	5.03984	1339.19	959434
4.94	5.02088	1339.67	956159
4.95	5.00237	1340.12	952967
4.96	4.98433	1340.53	949861
4.97	4.96677	1340.9	946843
4.98	4.94972	1341.25	943917
4.99	4.93318	1341.56	941085
5	4.91719	1341.85	938350
5.01	4.90176	1342.1	935715
5.02	4.8869	1342.33	933181
5.03	4.87264	1342.54	930753
5.04	4.85898	1342.72	928431
5.05	4.84595	1342.88	926218
5.06	4.83354	1343.02	924116
5.07	4.82178	1343.14	922125
5.08	4.81067	1343.24	920247
5.09	4.80021	1343.33	918482
5.1	4.79041	1343.4	916830
5.11	4.78126	1343.46	915290
5.12	4.77275	1343.5	913861
5.13	4.76488	1343.54	912541
5.14	4.75764	1343.56	911328
5.15	4.751	1343.58	910219
5.16	4.74495	1343.59	909210
5.17	4.73946	1343.59	908297
5.18	4.73451	1343.59	907475
5.19	4.73006	1343.58	906740
5.2	4.7261	1343.56	906087
5.21	4.72258	1343.55	905509
5.22	4.71947	1343.52	905001
5.23	4.71674	1343.5	904557
5.24	4.71435	1343.47	904172
5.25	4.71227	1343.44	903840
5.26	4.71048	1343.41	903555
5.27	4.70893	1343.37	903313
5.28	4.7076	1343.34	903108
5.29	4.70646	1343.3	902935
5.3	4.70549	1343.26	902791
5.31	4.70466	1343.22	902671
5.32	4.70395	1343.17	902573
5.33	4.70335	1343.13	902492
5.34	4.70284	1343.08	902427
5.35	4.70239	1343.04	902374
5.36	4.70201	1342.99	902331
5.37	4.70168	1342.94	902298
5.38	4.70139	1342.9	902272
5.39	4.70114	1342.85	902251
5.4	4.70091	1342.8	902236
5.41	4.7007	1342.74	902224
5.42	4.70051	1342.69	902215
5.43	4.70032	1342.64	902209
5.44	4.70015	1342.59	902205
5.45	4.69999	1342.53	902203
5.46	4.69983	1342.47	902201
5.47	4.69968	1342.42	902201
5.48	4.69952	1342.36	902201
5.49	4.69937	1342.3	902202
5.5	4.69921	1342.24	902203
5.51	4.69906	1342.18	902205
5.52	4.6989	1342.12	902207
5.53	4.69875	1342.06	902209
5.54	4.69859	1341.99	902210
5.55	4.69842	1341.93	902212
5.56	4.69825	1341.86	902214
5.57	4.69808	1341.8	902216
5.58	4.69791	1341.73	902218
5.59	4.69773	1341.66	902219
5.6	4.69755	1341.59	902221
5.61	4.69736	1341.51	902222
5.62	4.69717	1341.44	902223
5.63	4.69697	1341.37	902224
5.64	4.69677	1341.29	902225
5.65	4.69656	1341.21	902225
5.66	4.69635	1341.13	902225
5.67	4.69613	1341.05	902225
5.68	4.6959	1340.97	902224
5.69	4.69567	1340.88	902224
5.7	4.69543	1340.8	902223
5.71	4.69519	1340.71	902221
5.72	4.69493	1340.62	902220
5.73	4.69467	1340.53	902218
5.74	4.6944	1340.43	902215
5.75	4.69413	1340.33	902212
5.76	4.69384	1340.24	902209
5.77	4.69354	1340.13	902205
5.78	4.69323	1340.03	902201
5.79	4.69292	1339.92	902196
5.8	4.69259	1339.81	902191
5.81	4.69224	1339.7	902185
5.82	4.69189	1339.58	902178
5.83	4.69152	1339.46	902171
5.84	4.69113	1339.33	902163
5.85	4.69073	1339.2	902154
5.86	4.6903	1339.06	902144
5.87	4.68986	1338.92	902134
5.88	4.68939	1338.77	902122
5.89	4.68889	1338.61	902109
5.9	4.68837	1338.45	902095
5.91	4.68781	1338.28	902079
5.92	4.68722	1338.09	902062
5.93	4.68658	1337.9	902042
5.94	4.68591	1337.69	902021
5.95	4.68518	1337.47	901998
5.96	4.6844	1337.24	901972
5.97	4.68355	1336.99	901943
5.98	4.68263	1336.71	901912
5.99	4.68164	1336.42	901877
6	4.68056	1336.1	901838
6.01	4.67939	1335.76	901795
6.02	4.6781	1335.38	901747
6.03	4.6767	1334.98	901694
6.04	4.67517	1334.53	901635
6.05	4.67349	1334.05	901570
6.06	4.67165	1333.52	901499
6.07	4.66963	1332.94	901419
6.08	4.66742	1332.31	901331
6.09	4.665	1331.61	901234
6.1	4.66234	1330.85	901127
6.11	4.65943	1330.03	901009
6.12	4.65625	1329.12	900879
6.13	4.65276	1328.13	900736
6.14	4.64895	1327.05	900580
6.15	4.64479	1325.87	900409
6.16	4.64026	1324.58	900221
6.17	4.63531	1323.18	900017
6.18	4.62994	1321.66	899794
6.19	4.6241	1320.01	899551
6.2	4.61777	1318.22	899288
6.21	4.61092	1316.28	899003
6.22	4.60351	1314.18	898694
6.23	4.59552	1311.92	898361
6.24	4.58691	1309.49	898002
6.25	4.57766	1306.87	897615
6.26	4.56773	1304.06	897201
6.27	4.55709	1301.06	896756
6.28	4.54571	1297.84	896281
6.29	4.53357	1294.41	895775
6.3	4.52064	1290.75	895235
6.31	4.5069	1286.87	894662
6.32	4.49232	1282.74	894054
6.33	4.47688	1278.37	893410
6.34	4.46056	1273.76	892730
6.35	4.44334	1268.88	892013
6.36	4.42522	1263.75	891258
6.37	4.40618	1258.36	890466
6.38	4.38621	1252.71	889635
6.39	4.3653	1246.79	888766
6.4	4.34346	1240.6	887859
6.41	4.32069	1234.15	886914
6.42	4.29699	1227.43	885931
6.43	4.27237	1220.45	884911
6.44	4.24685	1213.21	883854
6.45	4.22043	1205.72	882760
6.46	4.19315	1197.98	881632
6.47	4.16501	1190	880469
6.48	4.13606	1181.78	879273
6.49	4.10631	1173.33	878046
6.5	4.0758	1164.67	876788
6.51	4.04458	1155.8	875502
6.52	4.01267	1146.73	874188
6.53	3.98012	1137.48	872849
6.54	3.94698	1128.06	871487
6.55	3.9133	1118.48	870103
6.56	3.87911	1108.75	868700
6.57	3.84448	1098.9	867280
6.58	3.80945	1088.93	865845
6.59	3.77409	1078.86	864398
6.6	3.73844	1068.71	862939
6.61	3.70257	1058.49	861473
6.62	3.66652	1048.22	860001
6.63	3.63036	1037.92	858526
6.64	3.59415	1027.59	857050
6.65	3.55793	1017.26	855574
6.66	3.52178	1006.95	854103
6.67	3.48573	996.663	852637
6.68	3.44985	986.422	851179
6.69	3.41418	976.239	849732
6.7	3.37879	966.131	848297
6.71	3.34372	956.11	846875
6.72	3.30901	946.191	845470
6.73	3.27471	936.387	844083
6.74	3.24087	926.71	842716
6.75	3.20753	917.172	841370
6.76	3.17471	907.784	840047
6.77	3.14247	898.556	838748
6.78	3.11084	889.498	837474
6.79	3.07984	880.619	836228
6.8	3.0495	871.926	835009
6.81	3.01984	863.428	833819
6.82	2.9909	855.13	832658
6.83	2.96269	847.039	831528
6.84	2.93522	839.158	830429
6.85	2.90851	831.494	829362
6.86	2.88257	824.048	828326
6.87	2.85742	816.824	827323
6.88	2.83305	809.824	826352
6.89	2.80948	803.05	825414
6.9	2.78669	796.501	824508
